neuron_idx,tau_frames,tau_ms,tau_psd_frames,tau_psd_ms,pearson_cumsum_raw,pearson_cumsum_calib,spearman_cumsum_raw,spearman_cumsum_calib,pearson_cumsum_raw_psd,pearson_cumsum_calib_psd,spearman_cumsum_raw_psd,spearman_cumsum_calib_psd,binned_rate_bin_ms,pearson_binned_rate_raw,spearman_binned_rate_raw,pearson_binned_rate_raw_psd,spearman_binned_rate_raw_psd,gof_tau_pearson_raw,gof_tau_pearson_scaled,gof_tau_spearman_raw,gof_tau_spearman_scaled,gof_tau_psd_pearson_raw,gof_tau_psd_pearson_scaled,gof_tau_psd_spearman_raw,gof_tau_psd_spearman_scaled,firing_rate_hz,mean_isi_s,cv2,burst_index,global_id,dataset_name,frame_rate,gof_tau_r2,gof_tau_psd_r2,gof_tau_chi2,gof_tau_nmse,gof_tau_psd_chi2,gof_tau_psd_nmse,psd_fit_r2,psd_fit_std_tau
138,55.25334538809077,276.2732015885134,30.746276856320268,153.73498716429356,0.9927380950489859,0.9927380950489857,0.9991149924645273,0.9991149924645273,0.9928273351977451,0.9928273351977454,0.9991158101789741,0.9991158101789741,3000.0,0.9343004986295791,0.8510793397281566,0.9028510404299875,0.8192189738817387,0.9911160393111745,0.9911160393111746,0.7817881274454491,0.7817881274454491,0.9910839978358403,0.9910839978358402,0.7816434799297901,0.7816434799297901,1.5150132241140188,0.6265435299923117,1.3974763348395607,0.7275449101796407,419,DS10-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.7484185470000316,0.0027232158216071553
139,139.67380325778586,698.3853834195145,1999.9530580511125,9999.999646964565,0.9933008549706537,0.9933008549706543,0.9999411047326214,0.9999411047326214,0.9721505344108858,0.9721505344108854,0.9768335005335748,0.9768335005335748,3000.0,0.7329349099482038,0.8561353528257019,0.7618855543971159,0.8652540273783098,0.9955797238271115,0.9955797238271114,0.9829869313381158,0.9829869313381158,0.995562324984906,0.995562324984906,0.9828818413366501,0.9828818413366501,5.078686121432964,0.19652088273027515,1.331062968936738,0.6987522281639929,420,DS10-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.766382136535015,129.82735985750466
140,108.20080457468013,541.0167019632271,66.82409066289621,334.12828383525596,0.9834032847089229,0.9834032847089226,0.9976250275082207,0.9976250275082207,0.9835528006106016,0.9835528006106011,0.9976883092638482,0.9976883092638482,3000.0,0.3180597136975093,0.691619387311958,0.3015099429735127,0.6971859691086542,0.9939238944988721,0.9939238944988722,0.7307876039863506,0.7307876039863506,0.9939152367135377,0.9939152367135377,0.7306421633376354,0.7306421633376354,1.212010579291215,0.7107659242937983,1.0759966476130125,0.7902621722846442,421,DS10-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8855976629711287,0.006109072436883979
141,83.12662132702174,415.6428475044387,49.707419125664856,248.54292039861696,0.9804037463544258,0.9804037463544262,0.998492682585052,0.998492682585052,0.9800875809232059,0.9800875809232065,0.9985324778391762,0.9985324778391762,3000.0,0.8053123287156669,0.7866606482924986,0.7811977310200162,0.7724399823290135,0.9944465916545614,0.9944465916545615,0.6703160451561055,0.6703160451561055,0.9944440516191219,0.9944440516191219,0.6708233726749485,0.6708233726749485,0.9677994924191046,1.0308722544160591,1.3925171081567163,0.7276995305164319,423,DS10-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8912035620446829,0.0034009978536791766
142,58.457065237546935,292.29217625122584,1999.9531285762014,9999.999999598273,0.9742660977723729,0.9742660977723737,0.9987354082031675,0.9987354082031675,0.9343402411553904,0.9343402411553898,0.9886231351764213,0.9886231351764213,3000.0,0.9240090908000278,0.6348964708967898,0.9260939489147132,0.6339333599863385,0.9870065688002785,0.9870065688002785,0.6879701525157956,0.6879701525157956,0.9861604864738949,0.9861604864738949,0.6624565471501087,0.6624565471501087,0.7642902533590125,1.1759008921283245,1.2774195003364337,0.7857142857142857,424,DS10-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.834379348027003,104.81618747221121
143,137.52654549221648,687.6488429736302,87.96048355683843,439.81272509083897,0.9919640207107183,0.9919640207107187,0.9998553374762373,0.9998553374762373,0.9920978528818639,0.9920978528818643,0.9998942182143052,0.9998942182143052,3000.0,0.5986406505857466,0.8202435227780431,0.6075677672948568,0.818651717166246,0.9971815781243645,0.9971815781243645,0.9560348581890911,0.9560348581890911,0.9971768532280375,0.9971768532280375,0.9560157207881615,0.9560157207881615,4.228469744915246,0.2329807232838578,1.2250929751270838,0.7237687366167024,425,DS10-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.874922975415363,0.011616112517458003
144,162.6530155666733,813.2894601232953,15.751023247338317,78.75747737345966,0.9960343295296271,0.9960343295296269,0.9998917446882128,0.9998917446882128,0.9959544588821364,0.9959544588821363,0.9999008447481988,0.9999008447481988,3000.0,0.4266961562805752,0.3763858425627626,0.5951718681907551,0.5456096191276869,0.6788691751805904,0.6788691751805905,0.6565468227701593,0.6565468227701593,0.6841037783670193,0.6841037783670193,0.6578670167828687,0.6578670167828687,1.034133354179492,0.9494601434676246,1.207085844550765,0.5487179487179488,429,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.038013786404615724,0.011216876539546785
145,158.007418247498,790.0607771351612,90.7945717795813,453.9864693407586,0.9948072839780985,0.9948072839780983,0.999860356471907,0.999860356471907,0.9947615232573576,0.9947615232573577,0.999926202965882,0.999926202965882,3000.0,0.66858428520913,0.7765300644299781,0.6519981908897451,0.7617017072218045,0.9940365761584612,0.9940365761584613,0.9520667784750975,0.9520667784750975,0.9941281537752663,0.9941281537752663,0.9533554253010337,0.9533554253010337,6.568857275272793,0.15118870807404225,1.0734156105991812,0.729903536977492,431,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.9149405681224884,0.010862327814464534
146,56.19216676977832,280.9692572629742,34.11668047157829,170.58851657475225,0.9928332333072186,0.992833233307219,0.9428549962355958,0.9428549962355958,0.9927945302109582,0.9927945302109592,0.9428552840904176,0.9428552840904176,3000.0,0.9556423026732903,0.7149213014541748,0.9511596348215718,0.7054597075045245,0.99282155855282,0.9928215585528198,0.6949463689078771,0.6949463689078771,0.9927995341061707,0.9927995341061706,0.6945948804596784,0.6945948804596784,0.9602666860238139,0.5389762346151261,1.3440405228287082,0.7348066298342542,432,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.6616143054484416,0.004199412032605702
147,36.76340421098868,183.82253202550316,23.354717292124363,116.77708741931133,0.9883981214199092,0.9883981214199096,0.9993208542906765,0.9993208542906765,0.9884005039325992,0.9884005039325984,0.9993213463389203,0.9993213463389203,3000.0,0.6683963560056171,0.4123656451356408,0.6838743570558843,0.42523714488016606,0.9186181511246734,0.9186181511246733,0.6864435485692687,0.6864435485692687,0.9188664895959895,0.9188664895959897,0.6868764622603791,0.6868764622603791,0.590933345245424,1.5619650589882865,1.2037758919861563,0.6126126126126126,433,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8358456572170463,0.001554206266509023
148,53.84905026973991,269.2533235209338,59.42486534331538,297.13323472415817,0.9982009925028001,0.9982009925027999,0.9999245226383905,0.9999245226383905,0.9982050205956156,0.9982050205956156,0.9999239148744145,0.9999239148744145,3000.0,0.7774468259163294,0.7032236916934459,0.7687605949928168,0.6985320049588003,0.9875058730171485,0.9875058730171486,0.9219840640220625,0.9219840640220625,0.9875142232651093,0.9875142232651092,0.9220168358666196,0.9220168358666196,2.711961959429892,0.3685270355816392,1.2854299486868197,0.6881091617933723,434,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8195428464357927,0.006790057993789029
149,85.79706051186525,428.9981638567154,44.35042836805545,221.75879013388047,0.9980606056038727,0.9980606056038726,0.999963445631253,0.999963445631253,0.9980075579269931,0.998007557926993,0.9999715716350861,0.9999715716350861,3000.0,0.815370184493405,0.8592080356874587,0.7624905586934755,0.827162028088931,0.9891096567180919,0.9891096567180919,0.9563609976835964,0.9563609976835964,0.9890877889990177,0.9890877889990177,0.9562972587495181,0.9562972587495181,4.23150484720384,0.23203894704742278,1.1347962506338218,0.6379525593008739,436,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8237221550931461,0.0040223377083805
150,52.01161545103787,260.06587398913354,92.96161517550745,464.8220111682268,0.9961156987926326,0.9961156987926321,0.9999096975121861,0.9999096975121861,0.9961215284048965,0.9961215284048967,0.9998844067966364,0.9998844067966364,3000.0,0.7592890236664177,0.8506633897485542,0.7651981681265986,0.8369036879364516,0.9867341372262084,0.9867341372262086,0.7926857631873755,0.7926857631873755,0.9867512971840199,0.98675129718402,0.7927592583020894,0.7927592583020894,2.1368571859321133,0.4685147578308641,1.247960670518212,0.6683168316831684,437,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.9022658561511478,0.01236948184826337
151,58.58211329092497,292.9193481305497,35.61810468067838,178.09586268930684,0.9978699170031649,0.997869917003165,0.9998262290725367,0.9998262290725367,0.9978700924192725,0.9978700924192723,0.9998271958533763,0.9998271958533763,3000.0,0.8772385510284624,0.8654934318456646,0.8691937826727179,0.8683082402272057,0.9662670944281601,0.9662670944281598,0.8678256438205727,0.8678256438205727,0.9662392795126683,0.9662392795126683,0.8677689707579047,0.8677689707579047,2.8966286298190873,0.3429154484480927,1.1429631124294202,0.6624087591240876,438,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8206347601357015,0.0028868893386190296
152,43.567362908204316,217.84334545020982,34.83990783942322,174.20476182844004,0.9925277418377267,0.9925277418377264,0.9991893515552419,0.9991893515552419,0.9925201153998631,0.9925201153998626,0.9991893558935891,0.9991893558935891,3000.0,0.881725435184231,0.6113645583850221,0.8831791538627372,0.6256396376077726,0.9376633773144668,0.9376633773144667,0.643269411649192,0.643269411649192,0.9376117686569245,0.9376117686569245,0.6430409158349844,0.6430409158349844,0.5751047734977787,1.623974957221583,1.335380087681761,0.6666666666666666,439,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8400869330322756,0.0025910723834374956
153,44.005737100998395,220.0352821280966,31.24943017412242,156.25183527602542,0.9196323886637032,0.9196323886637028,0.9989488013354074,0.9989488013354074,0.9195502055221592,0.9195502055221579,0.9989492164522313,0.9989492164522313,3000.0,0.8664711978185518,0.5664747652502341,0.8546311710363792,0.5345804359166016,0.9289415446207119,0.9289415446207117,0.7743679460874331,0.7743679460874331,0.9291459425124685,0.9291459425124686,0.775003367068638,0.775003367068638,0.9549904954412655,0.9421272822042874,1.1819429375447943,0.6,440,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.7963836165617536,0.0025786577455166864
154,51.28603115197709,256.4378437260537,31.223764493318203,156.12350302462366,0.994345803459938,0.9943458034599378,0.9996329465575502,0.9996329465575502,0.9943074146882414,0.9943074146882415,0.9996345355990539,0.9996345355990539,3000.0,0.8219182923107838,0.41048059259472175,0.8174896577260832,0.45579686954308735,0.9691223350965714,0.9691223350965714,0.8416474540546,0.8416474540546,0.9690133931898985,0.9690133931898985,0.8412072292025878,0.8412072292025878,0.9338857331110718,1.0260970366487034,1.199928859600333,0.5738636363636364,441,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.9194354756665398,0.0015079005845127027
155,60.361699645399476,301.817546669513,46.287630842250294,231.44509289868608,0.9884141723169635,0.9884141723169627,0.9991761204972941,0.9991761204972941,0.9884698815050423,0.9884698815050423,0.9991766956777036,0.9991766956777036,3000.0,0.851303636025897,0.8090326485151146,0.850339931434668,0.8195815495052171,0.9783122504918371,0.978312250491837,0.6607606814692428,0.6607606814692428,0.9783042962519747,0.9783042962519747,0.6607954998413308,0.6607954998413308,1.551200031269238,0.6107551624433464,1.2600939936661364,0.6621160409556314,442,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.6717070333452811,0.00652710917951748
156,54.89592679586898,274.4878630822508,24.681001981109972,123.40870967923028,0.9822653285403307,0.9822653285403304,0.9979734121671139,0.9979734121671139,0.9822261732923665,0.9822261732923669,0.9979745868038489,0.9979745868038489,3000.0,0.6223105098973478,0.37458335965734507,0.7271715779234291,0.4967722113185931,0.9344771339267495,0.9344771339267496,0.888882810529732,0.888882810529732,0.9337318152380671,0.9337318152380671,0.8875621634577319,0.8875621634577319,0.9022285896157812,0.9766642704440279,1.327866654627619,0.5941176470588235,444,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.1611710900725004,0.008562421718752001
157,47.840427426769494,239.20930859124576,1999.893806123134,9999.768822110085,0.9984564135372098,0.9984564135372095,0.9999174263090902,0.9999174263090902,0.9833270016904307,0.9833270016904314,0.9888522810374782,0.9888522810374782,3000.0,0.8520154181463896,0.927236267449554,0.7982906111346921,0.9154981823259446,0.922995785175463,0.922995785175463,0.7334072415056475,0.7334072415056475,0.9211790451379571,0.921179045137957,0.7254133029285141,0.7254133029285141,1.6303428900074644,0.608646181102018,1.151862496655796,0.6493506493506493,445,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8379620961988736,110.48141258640642
158,43.68439424316743,218.42851966845632,25.019396567746377,125.10073333901516,0.9878865233133107,0.9878865233133105,0.9992875636439017,0.9992875636439017,0.987879717771492,0.9878797177714924,0.9992877307178681,0.9992877307178681,3000.0,0.8108801840210703,0.5882538248137078,0.826716296577142,0.6399278862875395,0.7182847022887233,0.7182847022887233,0.47616163906899606,0.47616163906899606,0.7179700161142418,0.7179700161142418,0.47546106847937775,0.47546106847937775,1.2135238339861385,0.814424244902695,1.3469197544195577,0.6506550218340611,446,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8001234547982718,0.0019079086142219195
159,67.55271165649842,337.77368468436265,41.5990247758078,208.00135972704527,0.9969641491219046,0.9969641491219048,0.999876659857282,0.999876659857282,0.9969354944595992,0.996935494459599,0.9998778788506298,0.9998778788506298,3000.0,0.7039168393187633,0.7157655770721802,0.6933464852098022,0.7455650721090163,0.9680595247687094,0.9680595247687094,0.8578505601215558,0.8578505601215558,0.9680033222563862,0.9680033222563862,0.8576193798040412,0.8576193798040412,2.490361954962858,0.3982045422102334,1.2733663965355269,0.6369426751592356,447,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8212798985874536,0.0036281514390721966
160,75.51749897222604,377.5988152141419,127.30397426894147,636.5389546823197,0.9959574429632532,0.9959574429632532,0.9997420720962565,0.9997420720962565,0.9960987034835669,0.9960987034835669,0.9997314009841282,0.9997314009841282,3000.0,0.8953157175506452,0.8988270490720086,0.9071390989594138,0.8925576434657084,0.9796651714875841,0.9796651714875841,0.685447369803979,0.685447369803979,0.9796673459865766,0.9796673459865766,0.6852532288844344,0.6852532288844344,0.7914285873822643,1.262599603314461,1.1729639789153465,0.5973154362416108,449,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.6314302636616884,0.062193616857051895
161,68.9946728518427,344.98370681641205,1999.8954614854051,9999.777099169585,0.9985467615252746,0.9985467615252746,0.9999303646258066,0.9999303646258066,0.9735734385631868,0.9735734385631862,0.9761957857188186,0.9761957857188186,3000.0,0.8465169575701665,0.8755821655957908,0.8632913392854115,0.856893907638755,0.9719860323642894,0.9719860323642895,0.8168948948666118,0.8168948948666118,0.9715660641510564,0.9715660641510564,0.8119571823686956,0.8119571823686956,2.8385905334110544,0.3477902049727209,1.2190875671128114,0.6312849162011173,450,DS11-GCaMP6f-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.9288461915773203,69.56138449290253
162,297.5350695148012,1487.7540273432098,115.7706393595854,578.8838110283781,0.9987999785275556,0.9987999785275559,0.9988705735598693,0.9988705735598693,0.9993155008790761,0.999315500879076,0.9998081352319694,0.9998081352319694,3000.0,0.9556832712495326,0.9214996421614448,0.9439687770459221,0.9073277657196339,0.9782946757586347,0.978294675758635,0.8884251676736565,0.8884251676736565,0.9821413264092479,0.982141326409248,0.9009788164753884,0.9009788164753884,1.1634194144218677,0.8556562935453407,1.1889113767648702,0.410958904109589,451,DS12-GCaMP6s-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.934303067483856,0.0210957249201745
163,235.40213470755566,1177.072922958188,216.72648614847805,1083.6897415996896,0.9972238456158186,0.9972238456158184,0.9993241405627612,0.9993241405627612,0.9973392556543248,0.9973392556543251,0.9994022897804756,0.9994022897804756,3000.0,0.8932730290830544,0.747544108732408,0.8921729564497013,0.7446591110694203,0.9924647597176512,0.992464759717651,0.8606648465932941,0.8606648465932941,0.9924646788814392,0.9924646788814392,0.8606672938159026,0.8606672938159026,0.981387805362664,0.952339209093971,1.3300582009978756,0.5609756097560976,453,DS12-GCaMP6s-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8398764222605062,0.19076946405018835
164,310.1822121110704,1550.9930847177466,1999.5700911369272,9998.379219280585,0.997088547230386,0.9970885472303858,0.9983714316658322,0.9983714316658322,0.9673880269692935,0.9673880269692933,0.9707145258659621,0.9707145258659621,3000.0,0.8826670655945639,0.7431395953856798,0.8753539395641052,0.7106862907779027,0.9499265247122505,0.9499265247122505,0.837230059055539,0.837230059055539,0.9481139927862977,0.9481139927862977,0.8278219817705177,0.8278219817705177,0.9339012986515673,1.0059775869109915,1.4092148303468626,0.5384615384615384,455,DS12-GCaMP6s-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8821112943850594,114.29524058953483
165,210.07241464905678,1050.4008729210827,81.77277205593577,408.8789634385122,0.9992483218317784,0.9992483218317786,0.9997962801513665,0.9997962801513665,0.9992936811753835,0.9992936811753839,0.9999054052890589,0.9999054052890589,3000.0,0.7616098269335375,0.7702249952281812,0.771890514375712,0.7781167860070293,0.9460883631022664,0.9460883631022665,0.858631862291918,0.858631862291918,0.9463885947416978,0.9463885947416978,0.8587293413830246,0.8587293413830246,1.5710709931780733,0.637514398369749,1.4665848168792166,0.5471698113207547,456,DS12-GCaMP6s-m-V1-neuropil-corrected,118.11973230288828,,,,,,,0.9209732138474434,0.00865472878995532
166,380.66912831307826,1903.4463051920607,52.21311408997261,261.0793776147553,0.9687757668705849,0.968775766870586,0.9969068186784845,0.9969068186784845,0.9717395613868703,0.9717395613868696,0.9982234451215726,0.9982234451215726,3000.0,0.3893989529137368,0.2834605136630108,0.35135424414405103,0.37715973490832905,0.9986563448557775,0.9986563448557774,0.9846420197048767,0.9846420197048767,0.9987829470194783,0.9987829470194786,0.9854946035625377,0.9854946035625377,3.0391364295101853,0.28042548573404835,1.411954813623518,0.6370757180156658,457,DS13-GCaMP6s-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8449856724888931,0.006074560355494187
167,374.99551496128174,1875.0767381104781,1999.8942296799964,9999.999997710687,0.99365863075293,0.9936586307529303,0.9944472749069975,0.9944472749069975,0.9176500775369274,0.9176500775369252,0.9443698500929787,0.9443698500929787,3000.0,0.8462583433924049,0.9016955336085993,0.8476848068586142,0.8983180882515782,0.9989986176992025,0.9989986176992027,0.9627490929421223,0.9627490929421223,0.9989972142353979,0.9989972142353979,0.9624944759627516,0.9624944759627516,1.6936854060291135,0.5777899837137089,1.434125864384349,0.7276995305164319,458,DS13-GCaMP6s-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.7571637822431269,178.74464931814916
168,363.2530721593254,1816.3881985423266,90.56151642250106,452.83820641654296,0.9945628044023432,0.994562804402343,0.997650489386391,0.997650489386391,0.9954777124259605,0.9954777124259606,0.9993196286725707,0.9993196286725707,3000.0,0.9338969362430388,0.8418232765146899,0.9338267426727435,0.7441395440963023,0.9932982875486441,0.9932982875486445,0.9208195983420218,0.9208195983420218,0.9948278186955055,0.9948278186955055,0.9380105279662075,0.9380105279662075,1.1018111034274058,0.8500559311941908,1.4233212754298925,0.6808510638297872,459,DS13-GCaMP6s-m-V1-neuropil-corrected,155.17690322144148,,,,,,,0.7697305031698802,0.02363153017659199
169,332.7890567479447,1664.0332860253739,1999.894193614149,9999.99981737191,0.9852699100863833,0.9852699100863844,0.9882087828345949,0.9882087828345949,0.9180822141614163,0.9180822141614174,0.9184397837325421,0.9184397837325421,3000.0,0.7859281249709636,0.7244238228873652,0.7423760767117176,0.656746398585827,0.9931250331525914,0.9931250331525914,0.9577955388998971,0.9577955388998971,0.9930937027122374,0.9930937027122374,0.9574835673309985,0.9574835673309985,1.6303700637476515,0.6109156409251251,1.4637659582273412,0.7024390243902439,460,DS13-GCaMP6s-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8992012933729256,104.77168292416272
170,371.8563503460334,1859.398480961197,1999.8744440486269,9999.99999977626,0.99852686800163,0.9985268680016299,0.9963985396703396,0.9963985396703396,0.9476881966370367,0.9476881966370355,0.9581158663498706,0.9581158663498706,3000.0,0.917302641295215,0.9129955115346015,0.9105998668476349,0.9018198775320505,0.9978004059618685,0.9978004059618684,0.9327071549849789,0.9327071549849789,0.997467026856474,0.9974670268564738,0.9189495534474225,0.9189495534474225,0.734910222909829,1.3089508213079806,1.5702535487877023,0.6407766990291263,462,DS13-GCaMP6s-m-V1-neuropil-corrected,141.32182257666992,,,,,,,0.8136438511884978,140.14259148259205
171,307.5041104816735,1537.6018683772088,1999.8942301119644,9999.99999987064,0.9951049894810536,0.9951049894810534,0.9970497758441922,0.9970497758441922,0.8996324797491991,0.8996324797491974,0.931132867095015,0.931132867095015,3000.0,0.8459480546246475,0.7120373833948059,0.8684441421237311,0.7300497305044369,0.9984349556032486,0.9984349556032488,0.9500211889072219,0.9500211889072219,0.9983924335760748,0.9983924335760748,0.9483845008140934,0.9483845008140934,1.0130454765033952,0.9491082943475062,1.3708915763974643,0.6771653543307087,463,DS13-GCaMP6s-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.9380810855200785,80.70880726556175
172,228.48322212219637,1142.4765304035557,1999.8934473527636,9999.996085867644,0.9922787070902779,0.9922787070902783,0.9995505900496037,0.9995505900496037,0.8924604713530679,0.8924604713530656,0.9617998156884359,0.9617998156884359,3000.0,0.7853852188114352,0.8671213042364703,0.7788632049564137,0.8371699142454317,0.9958380849691352,0.9958380849691351,0.9341355598421662,0.9341355598421662,0.9956576172686947,0.9956576172686946,0.9294993193335227,0.9294993193335227,1.9390323573697796,0.5146383517548944,1.2366081878614905,0.5942622950819673,466,DS13-GCaMP6s-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8316271002899264,142.0902474899601
173,380.9404204348262,1904.7592065551612,1999.9400301956748,9999.999949401948,0.9896110274709349,0.9896110274709353,0.9994214773877073,0.9994214773877073,0.9746132382244144,0.9746132382244141,0.9829364697492522,0.9829364697492522,3000.0,0.6698218373755399,0.6588509879020649,0.6282433863148166,0.6370673931679355,0.9749295790341738,0.9749295790341738,0.9229748279234106,0.9229748279234106,0.9498723382512747,0.9498723382512747,0.8743607430211738,0.8743607430211738,1.4615047913659147,0.6853806133328689,1.1406545439317244,0.6702898550724637,467,DS13-GCaMP6s-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8713330406839197,97.1418421897689
174,278.68507665171643,1393.4990783613048,1999.8942301308293,9999.99999996497,0.9935896749485603,0.9935896749485604,0.9904021012914263,0.9904021012914263,0.9296151838427217,0.9296151838427208,0.9564534612301892,0.9564534612301892,3000.0,0.9418611433518487,0.7523912686515434,0.9450060312344547,0.7660598135816292,0.9987447390620989,0.9987447390620992,0.9078033021205083,0.9078033021205083,0.998734479858428,0.9987344798584281,0.9061196596392285,0.9061196596392285,0.8310138674441913,0.9237728852403289,1.3428871286313722,0.7019230769230769,468,DS13-GCaMP6s-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8390046917770664,138.1768346580701
175,438.323227686986,2191.6818447114642,1999.9400356846284,9999.999976847539,0.996267671305355,0.9962676713053545,0.9990907420154256,0.9990907420154256,0.9809629829018899,0.9809629829018899,0.9845252308807562,0.9845252308807562,3000.0,0.7900146035139003,0.7280670801129191,0.7761354206651683,0.7267892195557119,0.984076982844243,0.984076982844243,0.9571679217592259,0.9571679217592259,0.974509263207234,0.974509263207234,0.9322373121630447,0.9322373121630447,2.8016571993332153,0.35537206670595756,1.1790812824769068,0.569811320754717,469,DS13-GCaMP6s-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8500844926893699,106.3622544607502
176,641.643105584543,3208.38520315307,1999.8941905032252,9999.99980181647,0.9896807459723647,0.9896807459723644,0.9901032489580999,0.9901032489580999,0.9196960000991079,0.9196960000991053,0.8986264574116625,0.8986264574116625,3000.0,0.922239874200348,0.9279271521909577,0.9211846519740404,0.9262950580001372,0.9988000307206801,0.9988000307206804,0.9845338175148717,0.9845338175148717,0.9987925184856729,0.9987925184856729,0.9844128785567092,0.9844128785567092,1.6224556459624686,0.5883101249232582,1.5422048516307123,0.6862745098039216,470,DS13-GCaMP6s-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.9062130794283682,101.57940361450095
177,282.07056341432207,1410.4274074278492,1999.6342767053811,9998.700164095999,0.99781626105646,0.99781626105646,0.9993327134200726,0.9993327134200726,0.9688618948566754,0.9688618948566754,0.970542149165041,0.970542149165041,3000.0,0.8614383208797666,0.8655986423469832,0.8614933360585878,0.8775079129742073,0.9772549235275035,0.9772549235275034,0.9196568556929771,0.9196568556929771,0.9760707259309606,0.9760707259309606,0.9143715702619538,0.9143715702619538,1.2504780100588784,0.7778812088675612,1.316230288773016,0.5159235668789809,472,DS13-GCaMP6s-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.839704491437645,136.61281148035818
178,514.1004178828974,2570.6380374299347,1999.8942300595686,9999.999999608648,0.9923793006023895,0.9923793006023899,0.9974076706327925,0.9974076706327925,0.9502209972419784,0.9502209972419772,0.9380492152927593,0.9380492152927593,3000.0,0.7141763915129055,0.7265546578081531,0.7115572065377977,0.7073854263514432,0.9962525534572073,0.9962525534572073,0.9776652428407838,0.9776652428407838,0.9962425711971001,0.9962425711971001,0.9776286641486832,0.9776286641486832,1.8044872550216724,0.5544171216466957,1.2424375379362242,0.6607929515418502,473,DS13-GCaMP6s-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8121132283129882,152.26730389027827
179,328.69684447212825,1643.5334952359867,76.6587669004501,383.30532593555495,0.991537553038147,0.9915375530381465,0.9994133908345414,0.9994133908345414,0.9916355121819256,0.9916355121819251,0.9994774697057162,0.9994774697057162,3000.0,0.7727943805805197,0.5653546949096818,0.8020298620147872,0.6835706033252698,0.8614519082935503,0.8614519082935506,0.73358792282278,0.73358792282278,0.8655678105396304,0.8655678105396304,0.7377119987961813,0.7377119987961813,0.7070095380614894,1.3771779913579758,1.2017694225567717,0.48120300751879697,474,DS13-GCaMP6s-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.8836033964253838,0.008783468283712821
180,430.66350583230707,2153.382087217372,1999.9400402764925,9999.999999807547,0.9987692723363253,0.9987692723363252,0.9988042656141902,0.9988042656141902,0.9741881640556217,0.974188164055621,0.9719913143594893,0.9719913143594893,3000.0,0.8154532960721991,0.872500380205903,0.8249879737362189,0.8699405949775103,0.9925510155256992,0.9925510155256994,0.9647908545844117,0.9647908545844117,0.984056743143275,0.9840567431432751,0.9516980330180784,0.9516980330180784,1.503714316026302,0.6570181104355379,1.2161275005770464,0.6197183098591549,475,DS13-GCaMP6s-m-V1-neuropil-corrected,158.2804412858703,,,,,,,0.9146804199776126,77.61068579478355
